ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,AreaShape_Orientation,Location_Center_X,Location_Center_Y,Location_Center_Z,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50
295,255,90,147.5,273,15.63948217,7.335298053,69.36058006,147.5,273,0,0,0
295,256,137,454.0729927,279.649635,22.97241769,7.624375233,-3.995565084,454.0729927,279.649635,0,0,0
295,257,155,131.883871,279.5806452,26.07187746,7.620978133,45.97139511,131.883871,279.5806452,0,0,0
295,258,115,121.5217391,279.1043478,18.24777048,8.104891706,41.1102222,121.5217391,279.1043478,0,0,0
295,259,242,116.7603306,285.5661157,36.46409231,9.00647021,40.09515588,116.7603306,285.5661157,0,0,0
295,260,306,54.05555556,291.5620915,40.00407487,9.822319396,11.41676772,54.05555556,291.5620915,0,0,0
295,261,195,22.74871795,288.5128205,29.59747724,8.521587545,-4.245530668,22.74871795,288.5128205,0,0,0
295,262,132,104.75,282.9924242,22.05493649,7.681347565,50.14394552,104.75,282.9924242,0,0,0
295,263,82,417.7926829,283.0121951,15.3897051,6.880767429,35.33362002,417.7926829,283.0121951,0,0,0
295,264,200,490.72,293.89,38.87872119,6.90195906,9.051021313,490.72,293.89,0,0,0
295,265,208,84.70673077,287.6826923,28.35918041,9.450306429,56.75006102,84.70673077,287.6826923,0,0,0
295,266,155,483.9806452,291.0967742,26.74848227,7.502362231,11.6336046,483.9806452,291.0967742,0,0,0
295,267,192,561.9322917,291.7864583,30.37260158,8.115958896,21.39286677,561.9322917,291.7864583,0,0,0
295,268,99,415.2525253,290.5555556,21.16978306,6.151528712,26.47395976,415.2525253,290.5555556,0,0,0
295,269,71,207.4507042,292.5915493,16.69967356,5.641024797,-2.665522438,207.4507042,292.5915493,0,0,0
295,270,80,133.9375,290.5125,13.40488055,7.618672951,46.72962694,133.9375,290.5125,0,0,0
295,271,330,144.9636364,307.6333333,47.38110414,9.510977976,7.250745788,144.9636364,307.6333333,0,0,0
295,272,206,35.00485437,298.315534,26.63380298,9.941508066,37.31479566,35.00485437,298.315534,0,0,0
295,273,242,459.5950413,308.1033058,38.83737715,8.563079355,9.69275185,459.5950413,308.1033058,0,0,0
295,274,86,403.8372093,305.2674419,27.23560813,4.080837442,7.019593493,403.8372093,305.2674419,0,0,0
295,275,147,472.7959184,303.3129252,25.37830699,7.553497829,4.10839737,472.7959184,303.3129252,0,0,0
295,276,224,49.74553571,306.2857143,34.8181438,8.468284938,27.39431924,49.74553571,306.2857143,0,0,0
295,277,75,213.7333333,299.52,16.15483958,6.058353479,2.860574953,213.7333333,299.52,0,0,0
295,278,1307,56.56465187,339.1843917,92.18760766,33.49165621,-28.35958574,56.56465187,339.1843917,0,0,0
295,279,84,478.8690476,299.8333333,15.49011924,7.111644001,0.35540017,478.8690476,299.8333333,0,0,0
295,280,177,134.2259887,304.3389831,23.90166037,9.473043918,22.6832142,134.2259887,304.3389831,0,0,0
295,281,148,466,306.3243243,24.35609608,7.844108363,8.232848565,466,306.3243243,0,0,0
295,282,165,72.41212121,307.6242424,22.94456999,9.308864281,-7.154254145,72.41212121,307.6242424,0,0,0
295,283,89,206.3483146,306.4157303,17.71603839,6.568361479,21.27289787,206.3483146,306.4157303,0,0,0
295,284,41,417.3414634,304.3902439,16.91581485,4.035432332,18.75546393,417.3414634,304.3902439,0,0,0
295,285,289,454.6712803,322.384083,49.49019322,8.252192436,24.94757007,454.6712803,322.384083,0,0,0
295,286,78,199.0128205,313.3333333,22.1383905,5.378826213,-10.15915135,199.0128205,313.3333333,0,0,0
295,287,319,103.8840125,312.7366771,46.4260338,9.357458841,80.18463065,103.8840125,312.7366771,0,0,0
295,288,209,34.41148325,320.4449761,28.19306936,9.558733132,-27.68116315,34.41148325,320.4449761,0,0,0
295,289,42,412.7142857,315.0952381,11.219034,4.929612219,18.47792984,412.7142857,315.0952381,0,0,0
295,290,168,446.9583333,322.1130952,27.70375333,7.848755219,26.38584637,446.9583333,322.1130952,0,0,0
295,291,110,49.38181818,319.6090909,19.44011438,7.33577012,35.18952004,49.38181818,319.6090909,0,0,0
295,292,74,94.05405405,319.3648649,14.8389731,6.518663265,88.42782621,94.05405405,319.3648649,0,0,0
295,293,43,205.0697674,322.2093023,16.44210639,3.923004733,18.00010407,205.0697674,322.2093023,0,0,0
295,294,565,364.8938053,361.120354,101.2658338,10.23602594,4.62830658,364.8938053,361.120354,0,0,0
295,295,42,473.8095238,321.6904762,13.0772753,5.469836488,26.14956785,473.8095238,321.6904762,0,0,0
295,296,152,46.19078947,327.6513158,23.28119715,8.390800124,29.47360845,46.19078947,327.6513158,0,0,0
295,297,161,409.5217391,335.1490683,31.93824947,7.368391394,13.08169144,409.5217391,335.1490683,0,0,0
295,298,102,101.7254902,329.3235294,18.61114055,7.265275795,16.77003499,101.7254902,329.3235294,0,0,0
295,299,1284,338.1604361,416.126947,215.6796886,17.4525904,3.666646104,338.1604361,416.126947,0,0,0
295,300,151,355.8675497,336.8543046,30.25088979,7.009815646,14.10862504,355.8675497,336.8543046,0,0,0
295,301,156,96.54487179,334.2179487,26.04883539,7.775654631,17.73519636,96.54487179,334.2179487,0,0,0
295,302,50,108.54,326.26,10.52275528,6.350151281,45.62505933,108.54,326.26,0,0,0
295,303,332,481.1506024,343.0783133,55.77994923,8.865329666,29.95682298,481.1506024,343.0783133,0,0,0
295,304,109,556.587156,327.0825688,24.4735356,6.109762398,81.18001993,556.587156,327.0825688,0,0,0
295,305,160,32.78125,335.73125,25.90332704,7.98100235,-45.11274529,32.78125,335.73125,0,0,0
295,306,168,349.8452381,339.7321429,27.57052707,8.185445912,12.18937908,349.8452381,339.7321429,0,0,0
295,307,102,484.9411765,334.0588235,17.88067357,7.314651017,29.30423382,484.9411765,334.0588235,0,0,0
295,308,69,268.3188406,340.0289855,15.50078438,5.83332846,-0.943099395,268.3188406,340.0289855,0,0,0
295,309,200,34.855,343.665,30.9123898,8.403103991,-50.73103316,34.855,343.665,0,0,0
295,310,79,129.1139241,342.2405063,18.71982541,5.58746768,21.71865986,129.1139241,342.2405063,0,0,0
295,311,44,418.2272727,340.2272727,14.44334991,5.318101661,25.50605799,418.2272727,340.2272727,0,0,0
295,312,157,470.5477707,346.477707,27.53673132,7.4150743,20.78928244,470.5477707,346.477707,0,0,0
295,313,111,454.018018,348.3603604,28.65711486,5.181600359,-3.059504621,454.018018,348.3603604,0,0,0
295,314,75,222.96,347.5866667,18.1993424,5.474622516,-6.184540034,222.96,347.5866667,0,0,0
295,315,94,109.3191489,346.393617,15.76004062,7.625665298,33.74091527,109.3191489,346.393617,0,0,0
295,316,53,191.1886792,349.2641509,16.28641796,4.523583432,1.156228815,191.1886792,349.2641509,0,0,0
295,317,152,479.1578947,351.5131579,27.36333958,7.247771743,20.42044632,479.1578947,351.5131579,0,0,0
295,318,52,228.75,347.5769231,12.1125533,5.912749682,-6.119948941,228.75,347.5769231,0,0,0
295,319,57,344.4210526,347.2807018,11.85585201,6.193468845,9.166838223,344.4210526,347.2807018,0,0,0
295,320,122,461.1967213,357.0737705,24.2611461,6.432655187,8.145375819,461.1967213,357.0737705,0,0,0
295,321,166,108.6445783,358.4638554,29.45966932,7.261982494,30.00494222,108.6445783,358.4638554,0,0,0
295,322,191,235.2251309,362.5026178,30.46381602,8.106835236,-3.518797924,235.2251309,362.5026178,0,0,0
295,323,74,467.0405405,355.2702703,14.0721161,6.827763436,13.33815489,467.0405405,355.2702703,0,0,0
295,324,103,242.592233,359.407767,20.07942872,6.598076367,-0.937438862,242.592233,359.407767,0,0,0
295,325,45,512.3111111,362.4444444,12.41897912,4.952422497,10.73802277,512.3111111,362.4444444,0,0,0
295,326,138,353.3985507,369.9057971,28.18640297,6.831493607,4.659219949,353.3985507,369.9057971,0,0,0
295,327,195,359.8615385,377.4358974,34.26914321,7.428427625,-0.421036606,359.8615385,377.4358974,0,0,0
295,328,51,180.2941176,367.7254902,12.30640588,5.313860275,-42.98735521,180.2941176,367.7254902,0,0,0
295,329,88,213.3636364,374.8068182,24.89689861,5.02491903,-9.19408566,213.3636364,374.8068182,0,0,0
295,330,74,219.6081081,375.5,18.36782845,5.296933246,-8.851036653,219.6081081,375.5,0,0,0
295,331,81,250.2222222,375.2345679,15.23303462,6.824989041,30.52274913,250.2222222,375.2345679,0,0,0
295,332,205,338.3317073,386.7804878,38.80391901,6.844441171,5.021788779,338.3317073,386.7804878,0,0,0
295,333,199,496.3567839,389.2462312,36.94420125,7.201242556,12.72768092,496.3567839,389.2462312,0,0,0
295,334,226,24.29646018,381.6371681,37.43964319,8.52271403,-57.18243313,24.29646018,381.6371681,0,0,0
295,335,160,118.2375,383.48125,26.18692272,7.831791208,21.85908303,118.2375,383.48125,0,0,0
295,336,114,246.7631579,381.9122807,20.20876952,7.435507184,32.15659255,246.7631579,381.9122807,0,0,0
295,337,112,514.8125,389.1517857,23.86566207,6.100273539,-1.504582731,514.8125,389.1517857,0,0,0
295,338,139,29.24460432,385.7266187,24.50721533,7.241377193,-59.37164321,29.24460432,385.7266187,0,0,0
295,339,72,452.2916667,391.7083333,23.0225303,4.335485186,-0.64446878,452.2916667,391.7083333,0,0,0
295,340,90,46.32222222,386.0333333,16.96586634,6.997803656,-63.18430632,46.32222222,386.0333333,0,0,0
295,341,119,244.1680672,389.2016807,22.34157302,6.912668172,39.8995828,244.1680672,389.2016807,0,0,0
295,342,119,352.8991597,399.9327731,32.57235053,5.577588232,-5.302429066,352.8991597,399.9327731,0,0,0
295,343,345,569.8521739,408.6869565,51.88628358,9.493570453,3.265720437,569.8521739,408.6869565,0,0,0
295,344,203,120.1477833,401.8817734,30.88997338,8.471046771,29.44233598,120.1477833,401.8817734,0,0,0
295,345,101,240.9405941,395.3663366,16.9698795,7.709944646,41.93994414,240.9405941,395.3663366,0,0,0
295,346,70,325.0857143,398.6285714,15.71328173,5.925431335,6.500486433,325.0857143,398.6285714,0,0,0
295,347,122,33.63934426,398.5655738,21.56866501,7.394289473,49.00463473,33.63934426,398.5655738,0,0,0
295,348,105,346.0095238,405.5238095,24.73696954,5.939008029,6.156157004,346.0095238,405.5238095,0,0,0
295,349,184,131.0815217,407.7608696,30.94036428,7.803203389,21.44153486,131.0815217,407.7608696,0,0,0
295,350,111,556.5765766,405.7117117,21.80703622,6.518362148,-0.601726148,556.5765766,405.7117117,0,0,0
295,351,249,32.84738956,407.5421687,38.72440025,8.379769567,48.55642905,32.84738956,407.5421687,0,0,0
295,352,76,319.7763158,402.3157895,14.04375684,7.060485545,7.650653076,319.7763158,402.3157895,0,0,0
295,353,100,359.76,407.66,26.69427523,5.322073848,-1.570429513,359.76,407.66,0,0,0
295,354,71,238.943662,403.4788732,14.06020928,6.547694877,30.93307755,238.943662,403.4788732,0,0,0
295,355,103,543.6796117,407.8932039,21.13825666,6.279085086,-3.647852182,543.6796117,407.8932039,0,0,0
295,356,126,115.8650794,408.1746032,23.46825327,7.088005974,33.75729981,115.8650794,408.1746032,0,0,0
295,357,143,550.1678322,410.6573427,24.55909039,7.461141034,1.724957878,550.1678322,410.6573427,0,0,0
295,358,120,21.13333333,406.8666667,19.78404728,7.781768286,48.91440482,21.13333333,406.8666667,0,0,0
295,359,113,233.6106195,408.7964602,19.5404982,7.473885251,16.71168502,233.6106195,408.7964602,0,0,0
295,360,109,315.1284404,410.0642202,22.75854217,6.203987594,10.17800658,315.1284404,410.0642202,0,0,0
295,361,160,511.44375,415.84375,30.80866492,6.729406781,-6.957894567,511.44375,415.84375,0,0,0
295,362,207,228.3140097,417.1594203,30.17672564,8.787303794,14.34194141,228.3140097,417.1594203,0,0,0
295,363,191,342.1204188,422.1308901,36.72540478,6.892995459,9.876810682,342.1204188,422.1308901,0,0,0
295,364,89,392.752809,416.9325843,20.83129813,5.725550341,4.577443329,392.752809,416.9325843,0,0,0
295,365,95,464.0842105,416.9684211,19.2164898,6.353386698,-6.834534344,464.0842105,416.9684211,0,0,0
295,366,81,150.1234568,416.5308642,20.12087876,5.284710781,-42.81483455,150.1234568,416.5308642,0,0,0
295,367,235,480.2382979,426.6553191,38.75445872,7.777595249,10.58362702,480.2382979,426.6553191,0,0,0
295,368,140,156.5571429,420.0357143,28.26839586,6.425129216,-39.11641444,156.5571429,420.0357143,0,0,0
295,369,248,20.05241935,427.7177419,40.31149559,8.019339515,14.08909497,20.05241935,427.7177419,0,0,0
295,370,201,472.8159204,426.7014925,35.02564669,7.403937574,9.765033684,472.8159204,426.7014925,0,0,0
295,371,105,32.3047619,419.6761905,18.48314674,8.050438985,20.0211649,32.3047619,419.6761905,0,0,0
295,372,268,28.23880597,432.9925373,45.83388176,7.715955505,11.81547584,28.23880597,432.9925373,0,0,0
295,373,45,536.8222222,420,10.82227118,5.305708738,-32.28867227,536.8222222,420,0,0,0
295,374,153,557.0196078,427.4444444,25.66545535,7.623500255,0.824817461,557.0196078,427.4444444,0,0,0
295,375,80,487.25,425.4,19.1104843,5.516284053,3.086559137,487.25,425.4,0,0,0
295,376,111,133.4054054,427.8018018,21.86050769,6.929154328,29.86920241,133.4054054,427.8018018,0,0,0
295,377,156,538.2051282,429.6346154,32.53209481,6.331211606,-36.13695271,538.2051282,429.6346154,0,0,0
295,378,117,143.2478632,430.5641026,21.46910679,7.075515289,29.16989499,143.2478632,430.5641026,0,0,0
295,379,127,365.015748,433.2204724,23.89297238,7.138511521,16.41304706,365.015748,433.2204724,0,0,0
295,380,299,383.270903,442.5719064,46.89518487,8.274517239,14.37310043,383.270903,442.5719064,0,0,0
295,381,229,332.371179,440.4497817,38.54268281,7.726114948,16.3911048,332.371179,440.4497817,0,0,0
295,382,185,352.8054054,439.8864865,34.83048169,6.874441065,17.16816909,352.8054054,439.8864865,0,0,0
295,383,204,540.6911765,437.3676471,37.639372,7.05030078,-38.82160003,540.6911765,437.3676471,0,0,0
295,384,125,372.792,433.016,18.6130009,8.645685493,13.79129742,372.792,433.016,0,0,0
295,385,310,436.8967742,452.2580645,61.39120789,7.269889295,-8.42816531,436.8967742,452.2580645,0,0,0
295,386,100,235.82,434.47,19.35164179,6.730613646,-22.03653079,235.82,434.47,0,0,0
295,387,161,429.1614907,441.5714286,36.00666822,6.156535613,-23.29360653,429.1614907,441.5714286,0,0,0
295,388,162,468.0802469,440.3395062,31.15086975,6.908359613,4.226313477,468.0802469,440.3395062,0,0,0
295,389,127,461.8188976,438.0393701,23.56603618,6.914398379,9.306218376,461.8188976,438.0393701,0,0,0
295,390,107,226.8130841,442.4299065,24.34177105,6.830348151,-6.738806455,226.8130841,442.4299065,0,0,0
295,391,234,361.7264957,446.517094,39.6200502,7.692186383,16.54317,361.7264957,446.517094,0,0,0
295,392,149,496.0402685,444.1409396,28.09722434,6.795246155,4.004107656,496.0402685,444.1409396,0,0,0
295,393,158,547.0696203,442.2341772,27.25151703,7.482966058,-23.09470229,547.0696203,442.2341772,0,0,0
295,394,325,16.76615385,455.2707692,54.48435887,9.006861939,-1.261016825,16.76615385,455.2707692,0,0,0
295,395,61,320.2295082,441.7377049,21.13068221,5.025497371,-1.010826872,320.2295082,441.7377049,0,0,0
295,396,41,153.3170732,442.7560976,12.79968397,4.863793785,-9.729297026,153.3170732,442.7560976,0,0,0
295,397,48,403.0833333,441.1666667,11.69265719,5.949191462,28.11140196,403.0833333,441.1666667,0,0,0
295,398,43,251.1627907,438.7906977,11.80643785,5.330415121,-84.48434252,251.1627907,438.7906977,0,0,0
295,399,141,510.7304965,449.1631206,24.92973147,7.457591891,6.786968032,510.7304965,449.1631206,0,0,0
295,400,117,489.3162393,447.3846154,23.77430601,6.338999486,-1.72067303,489.3162393,447.3846154,0,0,0
295,401,78,238.6410256,444.3589744,14.7270471,6.787297256,-14.66455754,238.6410256,444.3589744,0,0,0
295,402,181,415.2983425,450.6629834,31.11434075,7.779703576,32.2731711,415.2983425,450.6629834,0,0,0
295,403,417,330.9016787,471,72.93959632,8.785544637,5.561261583,330.9016787,471,0,0,0
295,404,262,404.019084,456.8091603,43.08068292,8.681855339,29.8578286,404.019084,456.8091603,0,0,0
295,405,323,547.8854489,462.4024768,53.61135089,7.987583482,-16.67036838,547.8854489,462.4024768,0,0,0
295,406,44,195.8863636,444.7272727,13.56031517,4.241920033,-30.99104167,195.8863636,444.7272727,0,0,0
295,407,152,214.6776316,453.7302632,29.36113746,6.893314865,-26.8244639,214.6776316,453.7302632,0,0,0
295,408,130,273.4230769,446.4538462,27.87320799,6.368321496,60.72438257,273.4230769,446.4538462,0,0,0
295,409,141,349.9078014,450.9361702,25.57229329,7.108971089,18.44732854,349.9078014,450.9361702,0,0,0
295,410,147,243.4013605,452.8503401,25.78239982,7.397743123,-9.36882735,243.4013605,452.8503401,0,0,0
295,411,85,502.4823529,449.6,17.40233276,6.268948413,4.45405007,502.4823529,449.6,0,0,0
295,412,227,380.1629956,458.4493392,35.23243336,8.411643715,20.51208536,380.1629956,458.4493392,0,0,0
295,413,142,445.0915493,455.2887324,25.93569314,7.00191318,5.038868257,445.0915493,455.2887324,0,0,0
295,414,110,459.5727273,451.0090909,20.19893666,7.041997927,31.74195913,459.5727273,451.0090909,0,0,0
295,415,979,553.46476,514.7303371,158.17343,45.29786835,-25.45616715,553.46476,514.7303371,0,0,0
295,416,126,288.8253968,456.3571429,24.60337595,6.81868768,1.730773539,288.8253968,456.3571429,0,0,0
295,417,227,372.2114537,461.3127753,38.91944744,7.632553002,9.401162132,372.2114537,461.3127753,0,0,0
295,418,86,474.3139535,453.2209302,22.16401924,5.119782536,-26.95629154,474.3139535,453.2209302,0,0,0
295,419,156,195.3012821,457.1538462,30.50690667,6.695591597,-38.39586299,195.3012821,457.1538462,0,0,0
295,420,121,205.1818182,454.7933884,23.02103596,6.802536996,-34.5423616,205.1818182,454.7933884,0,0,0
295,421,130,271.5923077,452.3153846,24.06431485,7.277743848,61.04775095,271.5923077,452.3153846,0,0,0
295,422,165,451.0787879,462.8969697,37.2312212,5.993206032,-0.60763559,451.0787879,462.8969697,0,0,0
295,423,170,533.7647059,459.6176471,30.54910625,8.087616896,-15.84754787,533.7647059,459.6176471,0,0,0
295,424,78,24.05128205,456.5384615,18.02719732,5.563668797,-3.976197649,24.05128205,456.5384615,0,0,0
295,425,226,234.9955752,462.0221239,32.23654118,9.051519854,15.3519924,234.9955752,462.0221239,0,0,0
295,426,297,418.8956229,467.6195286,54.07455869,7.198751569,36.22529236,418.8956229,467.6195286,0,0,0
295,427,112,319.0803571,467.3392857,30.74569957,6.461950565,9.65700313,319.0803571,467.3392857,0,0,0
295,428,121,324.2479339,461.2892562,23.24248487,6.745198989,12.97081246,324.2479339,461.2892562,0,0,0
295,429,122,217.7704918,462.1803279,22.08549656,7.155112589,-24.10395937,217.7704918,462.1803279,0,0,0
295,430,162,227.5123457,464.5493827,25.42997523,8.24865653,13.0244301,227.5123457,464.5493827,0,0,0
295,431,129,428.3488372,463.2015504,21.43409636,7.843305282,-4.213464221,428.3488372,463.2015504,0,0,0
295,432,47,309.8723404,461.7234043,13.64264106,4.590682006,3.000159817,309.8723404,461.7234043,0,0,0
295,433,109,457.6146789,467.0642202,27.60702142,5.607808884,-3.406972678,457.6146789,467.0642202,0,0,0
295,434,147,539.6190476,466.3673469,26.32819948,7.394007497,-16.23220737,539.6190476,466.3673469,0,0,0
295,435,53,476.2830189,461.2075472,13.62585868,4.989335539,-29.89516041,476.2830189,461.2075472,0,0,0
295,436,83,525.313253,462.1325301,15.26563844,7.194429681,7.80692904,525.313253,462.1325301,0,0,0
295,437,131,81.30534351,468.0839695,25.93639557,6.558337706,25.70105892,81.30534351,468.0839695,0,0,0
295,438,82,360.097561,464.7926829,17.55570988,6.831133987,14.14651185,360.097561,464.7926829,0,0,0
295,439,257,109.2490272,476.1245136,52.75250274,8.376087677,44.17280525,109.2490272,476.1245136,0,0,0
295,440,60,180.7166667,463.3333333,14.69777432,5.352246369,-44.95311426,180.7166667,463.3333333,0,0,0
295,441,172,338.505814,474.8430233,33.4607833,6.582553462,0.582681024,338.505814,474.8430233,0,0,0
295,442,443,450.2528217,496.234763,82.31317996,9.562400169,21.56148612,450.2528217,496.234763,0,0,0
295,443,224,521.6160714,471.375,35.90250841,8.060576909,55.88313715,521.6160714,471.375,0,0,0
295,444,122,198.1967213,471.557377,24.78227044,6.339053794,-41.5431985,198.1967213,471.557377,0,0,0
295,445,138,78.39855072,476.0289855,25.31276847,7.418063603,22.12308463,78.39855072,476.0289855,0,0,0
295,446,159,187.0880503,474.4779874,33.43633383,6.235869706,-47.00282596,187.0880503,474.4779874,0,0,0
295,447,114,268.9473684,471.2807018,28.59362656,5.522953176,-64.70711704,268.9473684,471.2807018,0,0,0
295,448,119,308.789916,481.3613445,26.75659213,6.336137451,6.333137835,308.789916,481.3613445,0,0,0
295,449,111,368.0900901,474.5765766,21.673315,6.591596101,8.43747547,368.0900901,474.5765766,0,0,0
295,450,270,561.1851852,486.2407407,47.32443691,7.402915491,-5.654624775,561.1851852,486.2407407,0,0,0
295,451,149,18.89932886,480.0134228,32.62407546,5.897442734,-24.72728991,18.89932886,480.0134228,0,0,0
295,452,101,203.9405941,474.2079208,20.79028721,6.214479554,-42.81889342,203.9405941,474.2079208,0,0,0
295,453,127,175.1968504,478.3385827,30.41798486,5.525233463,-42.32424581,175.1968504,478.3385827,0,0,0
295,454,129,482.5348837,482.4573643,35.35830396,5.979739998,-9.590740881,482.5348837,482.4573643,0,0,0
295,455,113,215.6637168,474.3451327,23.58689845,6.31444197,-64.46155076,215.6637168,474.3451327,0,0,0
295,456,257,524.2178988,481.2256809,42.56780045,7.981203251,57.68348851,524.2178988,481.2256809,0,0,0
295,457,452,394.7212389,498.2831858,70.93421957,17.38693871,44.80811626,394.7212389,498.2831858,0,0,0
295,458,70,99.97142857,477.4,15.98144264,5.842492235,18.61149313,99.97142857,477.4,0,0,0
295,459,109,95.21100917,481.2568807,19.91144347,7.330042309,19.57570449,95.21100917,481.2568807,0,0,0
295,460,125,315.216,482.712,22.53568909,7.165829831,9.639637141,315.216,482.712,0,0,0
295,461,44,415.8409091,478.0681818,14.37193324,5.548547373,55.87369024,415.8409091,478.0681818,0,0,0
295,462,133,486.556391,486.8195489,30.05094296,5.863785806,-10.16742409,486.556391,486.8195489,0,0,0
295,463,177,545.0508475,489.3163842,31.2299863,7.324197906,-23.15957941,545.0508475,489.3163842,0,0,0
295,464,169,395.0118343,493.2662722,29.60932578,8.016088863,35.02849253,395.0118343,493.2662722,0,0,0
295,465,146,464.3972603,492.9589041,28.40045865,6.805433842,6.976331632,464.3972603,492.9589041,0,0,0
295,466,111,181.7657658,486.6306306,22.61214669,6.290944091,-46.31399351,181.7657658,486.6306306,0,0,0
295,467,249,441.8273092,496.3293173,39.5432291,8.322816528,19.72658456,441.8273092,496.3293173,0,0,0
295,468,50,88.4,485.48,10.83591117,6.287815928,-7.769616569,88.4,485.48,0,0,0
295,469,130,184.9230769,491.1307692,28.87258152,5.815594295,-46.51038795,184.9230769,491.1307692,0,0,0
295,470,102,376.8235294,489.5392157,21.10914893,6.990089255,19.11936025,376.8235294,489.5392157,0,0,0
295,471,175,458.2057143,495.7885714,30.2049926,7.57158853,6.492291075,458.2057143,495.7885714,0,0,0
295,472,121,113.8429752,489.768595,22.7520674,7.261440085,54.82631412,113.8429752,489.768595,0,0,0
295,473,86,64.94186047,492.6627907,18.28665606,6.2285257,0.624395412,64.94186047,492.6627907,0,0,0
295,474,281,73.32740214,503.7651246,44.59595698,8.238744074,8.304587385,73.32740214,503.7651246,0,0,0
295,475,43,421.2325581,487.4883721,12.7899817,6.535416053,68.41669805,421.2325581,487.4883721,0,0,0
295,476,102,78.38235294,492.9705882,19.95113159,6.597042958,8.945139616,78.38235294,492.9705882,0,0,0
295,477,252,117.8253968,500.6746032,52.38433034,9.17475967,56.87970404,117.8253968,500.6746032,0,0,0
295,478,52,141.6346154,491.2884615,16.56732824,4.529648743,-56.91184481,141.6346154,491.2884615,0,0,0
295,479,171,142.5614035,496.9239766,36.16117694,8.086165577,-60.9253208,142.5614035,496.9239766,0,0,0
295,480,109,371.5963303,495.6146789,22.33846785,6.575672328,17.7846618,371.5963303,495.6146789,0,0,0
295,481,105,59.25714286,498.0761905,21.79568147,6.437043241,1.570151618,59.25714286,498.0761905,0,0,0
295,482,75,325.8133333,494.6533333,15.98705419,6.063036333,1.852789592,325.8133333,494.6533333,0,0,0
295,483,120,526.45,496.7833333,22.00238128,6.95970116,9.681986079,526.45,496.7833333,0,0,0
295,484,44,167.9090909,490.9772727,11.38249902,5.198604891,-75.09433678,167.9090909,490.9772727,0,0,0
295,485,139,406.7553957,498.3884892,26.22200766,6.930154253,33.34104949,406.7553957,498.3884892,0,0,0
295,486,137,432.8832117,497.2773723,23.12624441,7.642889022,34.27810165,432.8832117,497.2773723,0,0,0
295,487,178,425.0280899,499.5955056,28.68692959,7.991733023,42.40458522,425.0280899,499.5955056,0,0,0
295,488,108,350.6388889,502.1388889,22.64719577,6.08323583,-4.867514597,350.6388889,502.1388889,0,0,0
295,489,194,533.8247423,505.9948454,33.68544673,7.481581845,4.578827478,533.8247423,505.9948454,0,0,0
295,490,338,142.8076923,513.4497041,60.08521877,8.832328913,-31.98347958,142.8076923,513.4497041,0,0,0
295,491,72,52.93055556,502.4305556,15.88106029,5.875924766,4.946718386,52.93055556,502.4305556,0,0,0
295,492,85,164.9058824,499.8117647,22.37477578,5.289461722,-63.43038518,164.9058824,499.8117647,0,0,0
295,493,173,547.2023121,509.2138728,29.99160397,7.419405519,-0.98843953,547.2023121,509.2138728,0,0,0
295,494,82,338.1585366,503.9634146,15.89923423,6.703516603,-5.165975908,338.1585366,503.9634146,0,0,0
295,495,47,471.3404255,501.8297872,10.97578901,5.755793462,-8.213540544,471.3404255,501.8297872,0,0,0
295,496,129,112.6434109,506.6434109,22.50076579,7.414842278,48.64727929,112.6434109,506.6434109,0,0,0
295,497,74,175.8243243,507.2837838,20.76019405,5.703447845,-45.46133834,175.8243243,507.2837838,0,0,0
295,498,204,22.9754902,512.3382353,30.91019967,8.571148857,40.13426246,22.9754902,512.3382353,0,0,0
295,499,54,25.77777778,506.8888889,19.7741794,4.387873538,30.97539656,25.77777778,506.8888889,0,0,0
295,500,135,88.77037037,510.3037037,22.18911391,7.971574183,14.39820207,88.77037037,510.3037037,0,0,0
295,501,212,519.3349057,516.509434,35.8951276,8.094281123,-16.42209858,519.3349057,516.509434,0,0,0
295,502,137,66.78832117,512.4160584,22.43043632,7.823921266,9.389786788,66.78832117,512.4160584,0,0,0
295,503,162,160.4074074,510.1419753,31.89833593,7.891982813,-51.84625332,160.4074074,510.1419753,0,0,0
295,504,137,391.1459854,509.4087591,23.57512639,7.712098017,53.13057473,391.1459854,509.4087591,0,0,0
295,505,260,86.60384615,520.5,40.85053395,9.683440717,30.51442066,86.60384615,520.5,0,0,0
295,506,147,148.5238095,514.1836735,28.2618237,6.748096218,-28.3690486,148.5238095,514.1836735,0,0,0
295,507,237,506.8818565,528.1814346,52.69792904,6.606557914,-27.61295313,506.8818565,528.1814346,0,0,0
295,508,160,541.1,515.9875,29.68699159,7.051243191,5.001211041,541.1,515.9875,0,0,0
295,509,48,363.8125,510.6666667,11.53113878,5.387568472,-9.352447941,363.8125,510.6666667,0,0,0
295,510,118,370.2118644,515.9322034,21.73411703,6.981026812,10.32079547,370.2118644,515.9322034,0,0,0
295,511,230,103.0869565,524.4478261,35.54004223,8.465376573,1.757572557,103.0869565,524.4478261,0,0,0
295,512,43,95.60465116,515.5581395,14.25954317,4.896018707,28.79747671,95.60465116,515.5581395,0,0,0
295,513,95,177.1684211,515.2210526,18.96237938,6.472034184,-41.87954939,177.1684211,515.2210526,0,0,0
