First Image Number,First Object Number,Second Image Number,Second Object Number
32,26,32,41
32,26,32,43
32,27,32,23
32,27,32,26
32,27,32,33
32,27,32,41
32,27,32,50
32,27,32,56
32,27,32,65
32,27,32,72
32,28,32,16
32,28,32,17
32,28,32,37
32,28,32,42
32,28,32,44
32,28,32,55
32,29,32,14
32,29,32,15
32,29,32,30
32,29,32,37
32,29,32,44
32,29,32,51
32,30,32,15
32,30,32,22
32,30,32,29
32,30,32,32
32,30,32,51
32,30,32,57
32,30,32,58
32,32,32,22
32,32,32,30
32,32,32,38
32,32,32,52
32,32,32,57
32,33,32,26
32,33,32,27
32,33,32,41
32,34,32,19
32,34,32,35
32,34,32,60
32,35,32,19
32,35,32,22
32,35,32,34
32,35,32,38
32,35,32,40
32,35,32,47
32,35,32,60
32,37,32,14
32,37,32,17
32,37,32,28
32,37,32,29
32,37,32,44
32,38,32,32
32,38,32,35
32,38,32,40
32,38,32,52
32,38,32,59
32,38,32,61
32,39,32,16
32,39,32,25
32,39,32,26
32,39,32,42
32,39,32,43
32,39,32,45
32,39,32,49
32,40,32,35
32,40,32,38
32,40,32,47
32,40,32,61
32,40,32,64
32,41,32,26
32,41,32,27
32,41,32,33
32,41,32,43
32,41,32,46
32,41,32,50
32,42,32,16
32,42,32,28
32,42,32,39
32,42,32,45
32,42,32,54
32,42,32,55
32,43,32,26
32,43,32,39
32,43,32,41
32,43,32,46
32,43,32,49
32,43,32,63
32,44,32,28
32,44,32,29
32,44,32,37
32,44,32,51
32,44,32,55
32,45,32,39
32,45,32,42
32,45,32,49
32,45,32,54
32,45,32,63
32,46,32,41
32,46,32,43
32,46,32,50
32,46,32,63
32,46,32,66
32,47,32,35
32,47,32,40
32,47,32,60
32,47,32,64
32,47,32,75
32,47,32,100
32,47,32,174
32,48,32,23
32,48,32,53
32,48,32,89
32,48,32,92
32,48,32,98
32,49,32,39
32,49,32,43
32,49,32,45
32,49,32,63
32,50,32,27
32,50,32,41
32,50,32,46
32,50,32,56
32,50,32,66
32,50,32,71
32,51,32,29
32,51,32,30
32,51,32,44
32,51,32,54
32,51,32,55
32,51,32,58
32,52,32,32
32,52,32,38
32,52,32,57
32,52,32,59
32,53,32,23
32,53,32,48
32,53,32,62
32,53,32,80
32,53,32,82
32,53,32,93
32,53,32,98
32,54,32,42
32,54,32,45
32,54,32,51
32,54,32,55
32,54,32,58
32,54,32,63
32,54,32,67
32,54,32,68
32,54,32,69
32,54,32,74
32,54,32,76
32,55,32,28
32,55,32,42
32,55,32,44
32,55,32,51
32,55,32,54
32,56,32,27
32,56,32,50
32,56,32,65
32,56,32,71
32,57,32,30
32,57,32,32
32,57,32,52
32,57,32,58
32,57,32,59
32,57,32,68
32,57,32,81
32,58,32,30
32,58,32,51
32,58,32,54
32,58,32,57
32,58,32,68
32,59,32,38
32,59,32,52
32,59,32,57
32,59,32,61
32,59,32,79
32,59,32,81
32,60,32,34
32,60,32,35
32,60,32,47
32,60,32,174
32,61,32,38
32,61,32,40
32,61,32,59
32,61,32,64
32,61,32,75
32,61,32,79
32,62,32,53
32,62,32,80
32,62,32,82
32,62,32,84
32,62,32,85
32,63,32,43
32,63,32,45
32,63,32,46
32,63,32,49
32,63,32,54
32,63,32,66
32,63,32,67
32,63,32,73
32,64,32,40
32,64,32,47
32,64,32,61
32,64,32,75
32,65,32,27
32,65,32,56
32,65,32,70
32,65,32,71
32,65,32,72
32,66,32,46
32,66,32,50
32,66,32,63
32,66,32,71
32,66,32,73
32,67,32,54
32,67,32,63
32,67,32,69
32,67,32,73
32,67,32,76
32,67,32,91
32,68,32,54
32,68,32,57
32,68,32,58
32,68,32,74
32,68,32,81
32,69,32,54
32,69,32,67
32,69,32,76
32,70,32,65
32,70,32,71
32,70,32,72
32,70,32,77
32,70,32,83
32,70,32,90
32,71,32,50
32,71,32,56
32,71,32,65
32,71,32,66
32,71,32,70
32,71,32,73
32,71,32,78
32,72,32,23
32,72,32,27
32,72,32,65
32,72,32,70
32,72,32,80
32,72,32,83
32,73,32,63
32,73,32,66
32,73,32,67
32,73,32,71
32,73,32,78
32,73,32,86
32,73,32,91
32,74,32,54
32,74,32,68
32,74,32,76
32,74,32,81
32,74,32,100
32,75,32,47
32,75,32,61
32,75,32,64
32,75,32,79
32,75,32,100
32,76,32,54
32,76,32,67
32,76,32,69
32,76,32,74
32,76,32,91
32,76,32,100
32,77,32,70
32,77,32,78
32,77,32,86
32,77,32,90
32,78,32,71
32,78,32,73
32,78,32,77
32,78,32,86
32,79,32,59
32,79,32,61
32,79,32,75
32,79,32,81
32,79,32,100
32,80,32,23
32,80,32,53
32,80,32,62
32,80,32,72
32,80,32,83
32,80,32,85
32,80,32,87
32,80,32,94
32,80,32,96
32,81,32,57
32,81,32,59
32,81,32,68
32,81,32,74
32,81,32,79
32,81,32,100
32,82,32,53
32,82,32,62
32,82,32,84
32,82,32,93
32,82,32,105
32,82,32,108
32,83,32,70
32,83,32,72
32,83,32,80
32,83,32,88
32,83,32,90
32,83,32,96
32,83,32,99
32,84,32,62
32,84,32,82
32,84,32,85
32,84,32,105
32,85,32,62
32,85,32,80
32,85,32,84
32,85,32,87
32,85,32,104
32,85,32,105
32,86,32,73
32,86,32,77
32,86,32,78
32,86,32,90
32,86,32,91
32,86,32,95
32,86,32,101
32,87,32,80
32,87,32,85
32,87,32,94
32,87,32,104
32,87,32,106
32,88,32,83
32,88,32,96
32,88,32,97
32,88,32,99
32,88,32,107
32,88,32,112
32,89,32,48
32,89,32,92
32,89,32,109
32,89,32,113
32,89,32,116
32,89,32,119
32,89,32,120
32,90,32,70
32,90,32,77
32,90,32,83
32,90,32,86
32,90,32,95
32,90,32,99
32,90,32,102
32,90,32,103
32,91,32,67
32,91,32,73
32,91,32,76
32,91,32,86
32,91,32,100
32,91,32,101
32,91,32,143
32,91,32,151
32,92,32,48
32,92,32,89
32,92,32,98
32,92,32,113
32,93,32,53
32,93,32,82
32,93,32,98
32,93,32,108
32,93,32,118
32,93,32,132
32,93,32,135
32,93,32,142
32,94,32,80
32,94,32,87
32,94,32,96
32,94,32,106
32,94,32,111
32,95,32,86
32,95,32,90
32,95,32,101
32,95,32,102
32,96,32,80
32,96,32,83
32,96,32,88
32,96,32,94
32,96,32,97
32,96,32,111
32,96,32,117
32,96,32,124
32,97,32,88
32,97,32,96
32,97,32,112
32,97,32,124
32,98,32,48
32,98,32,53
32,98,32,92
32,98,32,93
32,98,32,113
32,98,32,118
32,99,32,83
32,99,32,88
32,99,32,90
32,99,32,103
32,99,32,107
32,100,32,47
32,100,32,74
32,100,32,75
32,100,32,76
32,100,32,79
32,100,32,81
32,100,32,91
32,100,32,143
32,100,32,174
32,101,32,86
32,101,32,91
32,101,32,95
32,101,32,102
32,101,32,114
32,101,32,151
32,102,32,90
32,102,32,95
32,102,32,101
32,102,32,103
32,102,32,114
32,103,32,90
32,103,32,99
32,103,32,102
32,103,32,107
32,103,32,114
32,104,32,85
32,104,32,87
32,104,32,105
32,104,32,106
32,104,32,115
32,105,32,82
32,105,32,84
32,105,32,85
32,105,32,104
32,105,32,108
32,105,32,115
32,106,32,87
32,106,32,94
32,106,32,104
32,106,32,111
32,106,32,115
32,106,32,121
32,106,32,122
32,106,32,125
32,107,32,88
32,107,32,99
32,107,32,103
32,107,32,112
32,107,32,114
32,108,32,82
32,108,32,93
32,108,32,105
32,108,32,115
32,108,32,127
32,108,32,135
32,109,32,89
32,109,32,119
32,109,32,126
32,109,32,130
32,111,32,94
32,111,32,96
32,111,32,106
32,111,32,117
32,111,32,121
32,112,32,88
32,112,32,97
32,112,32,107
32,112,32,114
32,112,32,124
32,112,32,134
32,112,32,146
32,112,32,151
32,113,32,89
32,113,32,92
32,113,32,98
32,113,32,116
32,113,32,118
32,114,32,101
32,114,32,102
32,114,32,103
32,114,32,107
32,114,32,112
32,114,32,151
32,115,32,104
32,115,32,105
32,115,32,106
32,115,32,108
32,115,32,122
32,115,32,127
32,116,32,89
32,116,32,113
32,116,32,118
32,116,32,120
32,116,32,131
32,116,32,132
32,117,32,96
32,117,32,111
32,117,32,121
32,117,32,123
32,117,32,124
32,117,32,128
32,118,32,93
32,118,32,98
32,118,32,113
32,118,32,116
32,118,32,132
32,119,32,89
32,119,32,109
32,119,32,120
32,119,32,126
32,119,32,139
32,119,32,141
32,120,32,89
32,120,32,116
32,120,32,119
32,120,32,131
32,120,32,141
32,120,32,144
32,120,32,155
32,121,32,106
32,121,32,111
32,121,32,117
32,121,32,125
32,121,32,128
32,121,32,129
32,122,32,106
32,122,32,115
32,122,32,125
32,122,32,127
32,122,32,135
32,123,32,117
32,123,32,124
32,123,32,128
32,123,32,133
32,124,32,96
32,124,32,97
32,124,32,112
32,124,32,117
32,124,32,123
32,124,32,133
32,124,32,134
32,125,32,106
32,125,32,121
32,125,32,122
32,125,32,129
32,125,32,135
32,125,32,136
32,126,32,109
32,126,32,119
32,126,32,130
32,126,32,138
32,126,32,139
32,127,32,108
32,127,32,115
32,127,32,122
32,127,32,135
32,128,32,117
32,128,32,121
32,128,32,123
32,128,32,129
32,128,32,133
32,128,32,137
32,129,32,121
32,129,32,125
32,129,32,128
32,129,32,136
32,129,32,137
32,130,32,109
32,130,32,126
32,130,32,138
32,130,32,148
32,130,32,154
32,131,32,116
32,131,32,120
32,131,32,132
32,131,32,144
32,131,32,147
32,131,32,150
32,132,32,93
32,132,32,116
32,132,32,118
32,132,32,131
32,132,32,142
32,132,32,147
32,133,32,123
32,133,32,124
32,133,32,128
32,133,32,134
32,133,32,137
32,133,32,140
32,134,32,112
32,134,32,124
32,134,32,133
32,134,32,140
32,134,32,146
32,135,32,93
32,135,32,108
32,135,32,122
32,135,32,125
32,135,32,127
32,135,32,136
32,135,32,142
32,135,32,149
32,136,32,125
32,136,32,129
32,136,32,135
32,136,32,145
32,136,32,149
32,136,32,153
32,137,32,128
32,137,32,129
32,137,32,133
32,137,32,140
32,137,32,145
32,138,32,126
32,138,32,130
32,138,32,139
32,138,32,154
32,138,32,163
32,139,32,119
32,139,32,126
32,139,32,138
32,139,32,141
32,139,32,162
32,139,32,163
32,140,32,133
32,140,32,134
32,140,32,137
32,140,32,145
32,140,32,146
32,140,32,153
32,140,32,158
32,141,32,119
32,141,32,120
32,141,32,139
32,141,32,155
32,141,32,161
32,141,32,162
32,142,32,93
32,142,32,132
32,142,32,135
32,142,32,147
32,142,32,149
32,142,32,152
32,143,32,91
32,143,32,100
32,143,32,151
32,143,32,166
32,143,32,174
32,143,32,189
32,143,32,196
32,143,32,198
32,144,32,120
32,144,32,131
32,144,32,150
32,144,32,155
32,144,32,169
32,145,32,136
32,145,32,137
32,145,32,140
32,145,32,153
32,146,32,112
32,146,32,134
32,146,32,140
32,146,32,151
32,146,32,158
32,146,32,171
32,146,32,183
32,146,32,204
32,147,32,131
32,147,32,132
32,147,32,142
32,147,32,150
32,147,32,152
32,148,32,130
32,148,32,154
32,148,32,168
32,149,32,135
32,149,32,136
32,149,32,142
32,149,32,152
32,149,32,153
32,149,32,156
32,150,32,131
32,150,32,144
32,150,32,147
32,150,32,152
32,150,32,160
32,150,32,167
32,150,32,169
32,150,32,175
32,151,32,91
32,151,32,101
32,151,32,112
32,151,32,114
32,151,32,143
32,151,32,146
32,151,32,183
32,151,32,189
32,152,32,142
32,152,32,147
32,152,32,149
32,152,32,150
32,152,32,156
32,152,32,160
32,153,32,136
32,153,32,140
32,153,32,145
32,153,32,149
32,153,32,156
32,153,32,157
32,153,32,158
32,154,32,130
32,154,32,138
32,154,32,148
32,154,32,163
32,154,32,168
32,155,32,120
32,155,32,141
32,155,32,144
32,155,32,161
32,155,32,169
32,155,32,176
32,155,32,178
32,156,32,149
32,156,32,152
32,156,32,153
32,156,32,157
32,156,32,159
32,156,32,160
32,157,32,153
32,157,32,156
32,157,32,158
32,157,32,159
32,157,32,164
32,158,32,140
32,158,32,146
32,158,32,153
32,158,32,157
32,158,32,164
32,158,32,171
32,159,32,156
32,159,32,157
32,159,32,160
32,159,32,164
32,159,32,165
32,160,32,150
32,160,32,152
32,160,32,156
32,160,32,159
32,160,32,167
32,161,32,141
32,161,32,155
32,161,32,162
32,161,32,176
32,162,32,139
32,162,32,141
32,162,32,161
32,162,32,163
32,162,32,176
32,162,32,177
32,163,32,138
32,163,32,139
32,163,32,154
32,163,32,162
32,163,32,168
32,163,32,177
32,163,32,181
32,163,32,186
32,163,32,188
32,164,32,157
32,164,32,158
32,164,32,159
32,164,32,165
32,164,32,170
32,164,32,171
32,164,32,182
32,165,32,159
32,165,32,164
32,165,32,167
32,165,32,170
32,165,32,172
32,166,32,143
32,166,32,173
32,166,32,174
32,166,32,196
32,167,32,150
32,167,32,160
32,167,32,165
32,167,32,172
32,167,32,175
32,168,32,148
32,168,32,154
32,168,32,163
32,168,32,181
32,168,32,203
32,169,32,144
32,169,32,150
32,169,32,155
32,169,32,175
32,169,32,178
32,169,32,187
32,170,32,164
32,170,32,165
32,170,32,172
32,170,32,179
32,170,32,182
32,171,32,146
32,171,32,158
32,171,32,164
32,171,32,182
32,171,32,194
32,171,32,204
32,172,32,165
32,172,32,167
32,172,32,170
32,172,32,175
32,172,32,179
32,172,32,180
32,173,32,166
32,173,32,174
32,173,32,196
32,173,32,210
32,174,32,47
32,174,32,60
32,174,32,100
32,174,32,143
32,174,32,166
32,174,32,173
32,174,32,210
32,175,32,150
32,175,32,167
32,175,32,169
32,175,32,172
32,175,32,180
32,175,32,187
32,176,32,155
32,176,32,161
32,176,32,162
32,176,32,177
32,176,32,178
32,176,32,197
32,177,32,162
32,177,32,163
32,177,32,176
32,177,32,186
32,177,32,197
32,178,32,155
32,178,32,169
32,178,32,176
32,178,32,187
32,178,32,197
32,178,32,202
32,178,32,207
32,179,32,170
32,179,32,172
32,179,32,180
32,179,32,182
32,179,32,184
32,180,32,172
32,180,32,175
32,180,32,179
32,180,32,184
32,180,32,187
32,180,32,190
32,181,32,163
32,181,32,168
32,181,32,188
32,181,32,199
32,181,32,201
32,181,32,203
32,182,32,164
32,182,32,170
32,182,32,171
32,182,32,179
32,182,32,184
32,182,32,194
32,183,32,146
32,183,32,151
32,183,32,189
32,183,32,191
32,183,32,192
32,183,32,195
32,183,32,204
32,184,32,179
32,184,32,180
32,184,32,182
32,184,32,190
32,184,32,193
32,186,32,163
32,186,32,177
32,186,32,188
32,186,32,197
32,186,32,202
32,186,32,218
32,187,32,169
32,187,32,175
32,187,32,178
32,187,32,180
32,187,32,190
32,187,32,207
32,188,32,163
32,188,32,181
32,188,32,186
32,188,32,199
32,188,32,213
32,188,32,218
32,189,32,143
32,189,32,151
32,189,32,183
32,189,32,192
32,189,32,198
32,189,32,200
32,190,32,180
32,190,32,184
32,190,32,187
32,190,32,193
32,190,32,205
32,190,32,207
32,191,32,183
32,191,32,195
32,191,32,204
32,192,32,183
32,192,32,189
32,192,32,195
32,192,32,200
32,192,32,206
32,193,32,184
32,193,32,190
32,193,32,194
32,193,32,205
32,194,32,171
32,194,32,182
32,194,32,193
32,194,32,204
32,194,32,205
32,194,32,217
32,195,32,183
32,195,32,191
32,195,32,192
32,195,32,204
32,195,32,206
32,195,32,208
32,196,32,143
32,196,32,166
32,196,32,173
32,196,32,198
32,196,32,210
32,196,32,211
32,197,32,176
32,197,32,177
32,197,32,178
32,197,32,186
32,197,32,202
32,198,32,143
32,198,32,189
32,198,32,196
32,198,32,200
32,198,32,211
32,199,32,181
32,199,32,188
32,199,32,201
32,199,32,212
32,199,32,213
32,200,32,189
32,200,32,192
32,200,32,198
32,200,32,206
32,200,32,209
32,200,32,211
32,201,32,181
32,201,32,199
32,201,32,203
32,201,32,212
32,201,32,216
32,202,32,178
32,202,32,186
32,202,32,197
32,202,32,207
32,203,32,168
32,203,32,181
32,203,32,201
32,203,32,216
32,204,32,146
32,204,32,171
32,204,32,183
32,204,32,191
32,204,32,194
32,204,32,195
32,204,32,208
32,204,32,215
32,204,32,217
32,204,32,219
32,205,32,190
32,205,32,193
32,205,32,194
32,205,32,207
32,205,32,217
32,206,32,192
32,206,32,195
32,206,32,200
32,206,32,208
32,206,32,209
32,207,32,178
32,207,32,187
32,207,32,190
32,207,32,202
32,207,32,205
32,208,32,195
32,208,32,204
32,208,32,206
32,208,32,209
32,208,32,215
32,209,32,200
32,209,32,206
32,209,32,208
32,209,32,211
32,209,32,214
32,209,32,215
32,209,32,219
32,210,32,173
32,210,32,174
32,210,32,196
32,210,32,211
32,210,32,220
32,211,32,196
32,211,32,198
32,211,32,200
32,211,32,209
32,211,32,210
32,211,32,214
32,211,32,220
32,212,32,199
32,212,32,201
32,212,32,213
32,212,32,216
32,212,32,218
32,213,32,188
32,213,32,199
32,213,32,212
32,213,32,218
32,214,32,209
32,214,32,211
32,214,32,219
32,214,32,220
32,215,32,204
32,215,32,208
32,215,32,209
32,215,32,219
32,216,32,201
32,216,32,203
32,216,32,212
32,216,32,218
32,217,32,194
32,217,32,204
32,217,32,205
32,217,32,219
32,218,32,186
32,218,32,188
32,218,32,212
32,218,32,213
32,218,32,216
32,219,32,204
32,219,32,209
32,219,32,214
32,219,32,215
32,219,32,217
32,219,32,220
32,220,32,210
32,220,32,211
32,220,32,214
32,220,32,219
33,6,33,7
33,6,33,8
33,6,33,9
33,6,33,10
33,7,33,6
33,7,33,9
33,7,33,14
33,7,33,17
33,7,33,22
33,7,33,24
33,7,33,34
33,8,33,6
33,8,33,10
33,8,33,11
33,8,33,12
33,8,33,13
33,8,33,19
33,9,33,6
33,9,33,7
33,9,33,10
33,9,33,14
33,10,33,6
33,10,33,8
33,10,33,9
33,10,33,11
33,10,33,14
33,11,33,8
33,11,33,10
33,11,33,12
33,11,33,14
33,11,33,15
33,11,33,16
33,12,33,8
33,12,33,11
33,12,33,13
33,12,33,15
33,13,33,8
33,13,33,12
33,13,33,15
33,13,33,18
33,13,33,19
33,13,33,20
33,13,33,21
33,14,33,7
33,14,33,9
33,14,33,10
33,14,33,11
33,14,33,16
33,14,33,17
33,15,33,11
33,15,33,12
33,15,33,13
33,15,33,16
33,15,33,18
33,15,33,26
33,16,33,11
33,16,33,14
33,16,33,15
33,16,33,17
33,16,33,26
33,17,33,7
33,17,33,14
33,17,33,16
33,17,33,26
33,17,33,34
33,17,33,35
33,18,33,13
33,18,33,15
33,18,33,21
33,18,33,26
33,18,33,32
33,18,33,42
33,19,33,8
33,19,33,13
33,19,33,20
33,19,33,23
33,19,33,25
33,19,33,28
33,19,33,51
33,20,33,13
33,20,33,19
33,20,33,21
33,20,33,23
33,20,33,29
33,20,33,30
33,21,33,13
33,21,33,18
33,21,33,20
33,21,33,29
33,21,33,30
33,21,33,32
33,21,33,41
33,21,33,46
33,22,33,7
33,22,33,24
33,22,33,36
33,22,33,38
33,22,33,54
33,23,33,19
33,23,33,20
33,23,33,25
33,23,33,27
33,23,33,30
33,24,33,7
33,24,33,22
33,24,33,34
33,24,33,38
33,24,33,39
33,25,33,19
33,25,33,23
33,25,33,27
33,25,33,28
33,25,33,31
33,26,33,15
33,26,33,16
33,26,33,17
33,26,33,18
33,26,33,35
33,26,33,42
33,27,33,23
33,27,33,25
33,27,33,30
33,27,33,31
33,27,33,33
33,27,33,37
33,28,33,19
33,28,33,25
33,28,33,31
33,28,33,51
33,28,33,55
33,28,33,69
33,28,33,81
33,28,33,87
33,29,33,20
33,29,33,21
33,29,33,30
33,30,33,20
33,30,33,21
33,30,33,23
33,30,33,27
33,30,33,29
33,30,33,33
33,30,33,41
33,31,33,25
33,31,33,27
33,31,33,28
33,31,33,37
33,31,33,45
33,31,33,57
33,31,33,59
33,31,33,69
33,32,33,18
33,32,33,21
33,32,33,42
33,32,33,46
33,32,33,48
33,32,33,62
33,33,33,27
33,33,33,30
33,33,33,37
33,33,33,41
33,33,33,45
33,33,33,47
33,34,33,7
33,34,33,17
33,34,33,24
33,34,33,35
33,34,33,39
33,34,33,40
33,34,33,48
33,34,33,58
33,34,33,61
33,34,33,63
33,35,33,17
33,35,33,26
33,35,33,34
33,35,33,42
33,35,33,48
33,36,33,22
33,36,33,54
33,37,33,27
33,37,33,31
33,37,33,33
33,37,33,45
33,38,33,22
33,38,33,24
33,38,33,39
33,38,33,44
33,38,33,50
33,38,33,54
33,38,33,65
33,39,33,24
33,39,33,34
33,39,33,38
33,39,33,40
33,39,33,44
33,39,33,56
33,39,33,64
33,39,33,67
33,40,33,34
33,40,33,39
33,40,33,56
33,40,33,61
33,41,33,21
33,41,33,30
33,41,33,33
33,41,33,46
33,41,33,47
33,41,33,49
33,41,33,53
33,42,33,18
33,42,33,26
33,42,33,32
33,42,33,35
33,42,33,48
33,44,33,38
33,44,33,39
33,44,33,50
33,44,33,67
33,44,33,70
33,45,33,31
33,45,33,33
33,45,33,37
33,45,33,47
33,45,33,52
33,45,33,57
33,46,33,21
33,46,33,32
33,46,33,41
33,46,33,49
33,46,33,60
33,46,33,62
33,47,33,33
33,47,33,41
33,47,33,45
33,47,33,52
33,47,33,53
33,47,33,68
33,48,33,32
33,48,33,34
33,48,33,35
33,48,33,42
33,48,33,58
33,48,33,62
33,49,33,41
33,49,33,46
33,49,33,53
33,49,33,60
33,49,33,68
33,50,33,38
33,50,33,44
33,50,33,65
33,50,33,70
33,50,33,74
33,51,33,19
33,51,33,28
33,51,33,55
33,51,33,79
33,51,33,97
33,51,33,100
33,51,33,107
33,52,33,45
33,52,33,47
33,52,33,57
33,52,33,68
33,52,33,72
33,53,33,41
33,53,33,47
33,53,33,49
33,53,33,68
33,54,33,22
33,54,33,36
33,54,33,38
33,54,33,65
33,55,33,28
33,55,33,51
33,55,33,66
33,55,33,79
33,55,33,87
33,56,33,39
33,56,33,40
33,56,33,61
33,56,33,64
33,57,33,31
33,57,33,45
33,57,33,52
33,57,33,59
33,57,33,72
33,57,33,77
33,58,33,34
33,58,33,48
33,58,33,60
33,58,33,62
33,58,33,63
33,59,33,31
33,59,33,57
33,59,33,69
33,59,33,77
33,60,33,46
33,60,33,49
33,60,33,58
33,60,33,62
33,60,33,63
33,60,33,68
33,60,33,71
33,60,33,73
33,60,33,75
33,60,33,78
33,60,33,82
33,61,33,34
33,61,33,40
33,61,33,56
33,61,33,63
33,61,33,64
33,61,33,71
33,61,33,86
33,62,33,32
33,62,33,46
33,62,33,48
33,62,33,58
33,62,33,60
33,63,33,34
33,63,33,58
33,63,33,60
33,63,33,61
33,63,33,71
33,64,33,39
33,64,33,56
33,64,33,61
33,64,33,67
33,64,33,86
33,64,33,88
33,65,33,38
33,65,33,50
33,65,33,54
33,65,33,74
33,66,33,55
33,66,33,79
33,66,33,87
33,66,33,89
33,66,33,90
33,66,33,92
33,67,33,39
33,67,33,44
33,67,33,64
33,67,33,70
33,67,33,83
33,67,33,88
33,68,33,47
33,68,33,49
33,68,33,52
33,68,33,53
33,68,33,60
33,68,33,72
33,68,33,73
33,68,33,80
33,69,33,28
33,69,33,31
33,69,33,59
33,69,33,76
33,69,33,81
33,70,33,44
33,70,33,50
33,70,33,67
33,70,33,74
33,70,33,83
33,71,33,60
33,71,33,61
33,71,33,63
33,71,33,78
33,71,33,86
33,72,33,52
33,72,33,57
33,72,33,68
33,72,33,77
33,72,33,80
33,73,33,60
33,73,33,68
33,73,33,75
33,73,33,80
33,73,33,82
33,73,33,99
33,74,33,50
33,74,33,65
33,74,33,70
33,74,33,83
33,74,33,106
33,74,33,181
33,75,33,60
33,75,33,73
33,75,33,82
33,76,33,69
33,76,33,77
33,76,33,81
33,76,33,84
33,76,33,85
33,76,33,91
33,77,33,57
33,77,33,59
33,77,33,72
33,77,33,76
33,77,33,80
33,77,33,84
33,78,33,60
33,78,33,71
33,78,33,82
33,78,33,86
33,78,33,106
33,79,33,51
33,79,33,55
33,79,33,66
33,79,33,89
33,79,33,96
33,79,33,107
33,80,33,68
33,80,33,72
33,80,33,73
33,80,33,77
33,80,33,84
33,80,33,94
33,80,33,99
33,81,33,28
33,81,33,69
33,81,33,76
33,81,33,87
33,81,33,91
33,81,33,95
33,81,33,101
33,81,33,104
33,82,33,60
33,82,33,73
33,82,33,75
33,82,33,78
33,82,33,99
33,82,33,106
33,83,33,67
33,83,33,70
33,83,33,74
33,83,33,88
33,83,33,106
33,84,33,76
33,84,33,77
33,84,33,80
33,84,33,85
33,84,33,94
33,85,33,76
33,85,33,84
33,85,33,91
33,85,33,94
33,85,33,102
33,86,33,61
33,86,33,64
33,86,33,71
33,86,33,78
33,86,33,88
33,86,33,106
33,87,33,28
33,87,33,55
33,87,33,66
33,87,33,81
33,87,33,90
33,87,33,93
33,87,33,98
33,87,33,101
33,88,33,64
33,88,33,67
33,88,33,83
33,88,33,86
33,88,33,106
33,89,33,66
33,89,33,79
33,89,33,92
33,89,33,96
33,89,33,110
33,89,33,115
33,90,33,66
33,90,33,87
33,90,33,92
33,90,33,93
33,90,33,109
33,90,33,110
33,91,33,76
33,91,33,81
33,91,33,85
33,91,33,95
33,91,33,102
33,91,33,105
33,92,33,66
33,92,33,89
33,92,33,90
33,92,33,110
33,93,33,87
33,93,33,90
33,93,33,98
33,93,33,109
33,94,33,80
33,94,33,84
33,94,33,85
33,94,33,99
33,94,33,102
33,94,33,103
33,94,33,108
33,95,33,81
33,95,33,91
33,95,33,104
33,95,33,105
33,95,33,117
33,95,33,121
33,96,33,79
33,96,33,89
33,96,33,107
33,96,33,115
33,96,33,124
33,97,33,51
33,97,33,100
33,97,33,114
33,97,33,119
33,97,33,123
33,97,33,126
33,97,33,129
33,98,33,87
33,98,33,93
33,98,33,101
33,98,33,113
33,98,33,116
33,99,33,73
33,99,33,80
33,99,33,82
33,99,33,94
33,99,33,106
33,99,33,108
33,99,33,150
33,99,33,159
33,100,33,51
33,100,33,97
33,100,33,107
33,100,33,119
33,101,33,81
33,101,33,87
33,101,33,98
33,101,33,104
33,101,33,116
33,101,33,125
33,101,33,132
33,102,33,85
33,102,33,91
33,102,33,94
33,102,33,103
33,102,33,105
33,102,33,111
33,102,33,112
33,103,33,94
33,103,33,102
33,103,33,108
33,103,33,111
33,104,33,81
33,104,33,95
33,104,33,101
33,104,33,121
33,104,33,132
33,105,33,91
33,105,33,95
33,105,33,102
33,105,33,112
33,105,33,117
33,106,33,74
33,106,33,78
33,106,33,82
33,106,33,83
33,106,33,86
33,106,33,88
33,106,33,99
33,106,33,150
33,106,33,181
33,107,33,51
33,107,33,79
33,107,33,96
33,107,33,100
33,107,33,119
33,107,33,124
33,107,33,127
33,108,33,94
33,108,33,99
33,108,33,103
33,108,33,111
33,108,33,120
33,108,33,159
33,109,33,90
33,109,33,93
33,109,33,110
33,109,33,113
33,109,33,122
33,110,33,89
33,110,33,90
33,110,33,92
33,110,33,109
33,110,33,115
33,110,33,122
33,111,33,102
33,111,33,103
33,111,33,108
33,111,33,112
33,111,33,120
33,112,33,102
33,112,33,105
33,112,33,111
33,112,33,117
33,112,33,120
33,113,33,98
33,113,33,109
33,113,33,116
33,113,33,122
33,113,33,128
33,113,33,130
33,113,33,134
33,114,33,97
33,114,33,126
33,114,33,133
33,114,33,138
33,114,33,152
33,115,33,89
33,115,33,96
33,115,33,110
33,115,33,122
33,115,33,124
33,115,33,135
33,115,33,146
33,116,33,98
33,116,33,101
33,116,33,113
33,116,33,125
33,116,33,128
33,117,33,95
33,117,33,105
33,117,33,112
33,117,33,120
33,117,33,121
33,119,33,97
33,119,33,100
33,119,33,107
33,119,33,123
33,119,33,127
33,120,33,108
33,120,33,111
33,120,33,112
33,120,33,117
33,120,33,121
33,120,33,159
33,121,33,95
33,121,33,104
33,121,33,117
33,121,33,120
33,121,33,132
33,121,33,141
33,121,33,159
33,122,33,109
33,122,33,110
33,122,33,113
33,122,33,115
33,122,33,130
33,122,33,135
33,123,33,97
33,123,33,119
33,123,33,127
33,123,33,129
